Prompt_Type,Pair_Index,Step_Index,Token_ID,Token_Text,Prefix_Text,Generated_Text,Species_ID,Species_Name,Occupation,Delta_Occupation,Grounded_Baseline_Occupation,Grounded_Deviation,Mode_Activation_Shift,Top_Token_Confidence,Spin_t,Mass_t,Mass_Lat_t,Momentum_t,Helicity_t,Group_Velocity_t,FP_Layer_t,gamma_t,Z_t,Resonance_Width_t,Fusion_Strength_t,Fusion_Rate_t
grounded_factual,0,0,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the", the,1,I_1,136.81521606445312,136.81521606445312,136.48012199401856,0.33509407043456463,0.6019809598969741,0.37703943252563477,1.433580756187439,0.10541153699159622,0.030472517013549805,0.0,1.433580756187439,0.0,12.0,1.2121763229370117,18.869043350219727,3.141592653589793,0.0,0.0
grounded_factual,0,0,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the", the,5,I_5,132.13233947753906,132.13233947753906,132.84420051574708,-0.7118610382080135,0.4511886282014199,0.37703943252563477,1.433580756187439,0.10541153699159622,0.030472517013549805,0.0,1.433580756187439,0.0,12.0,1.2121763229370117,18.869043350219727,3.141592653589793,0.0,0.0
grounded_factual,0,0,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the", the,3,I_3,129.426513671875,129.426513671875,125.95059509277344,3.4759185791015597,2.015351988797122,0.37703943252563477,1.433580756187439,0.10541153699159622,0.030472517013549805,0.0,1.433580756187439,0.0,12.0,1.2121763229370117,18.869043350219727,3.141592653589793,0.0,0.0
grounded_factual,0,0,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the", the,4,I_4,124.11856079101562,124.11856079101562,123.38543853759765,0.7331222534179744,0.7810936422395085,0.37703943252563477,1.433580756187439,0.10541153699159622,0.030472517013549805,0.0,1.433580756187439,0.0,12.0,1.2121763229370117,18.869043350219727,3.141592653589793,0.0,0.0
grounded_factual,0,0,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the", the,2,I_2,114.43346405029297,114.43346405029297,114.57552032470703,-0.14205627441405966,0.4511886282014199,0.37703943252563477,1.433580756187439,0.10541153699159622,0.030472517013549805,0.0,1.433580756187439,0.0,12.0,1.2121763229370117,18.869043350219727,3.141592653589793,0.0,0.0
grounded_factual,0,1,1345, Se,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Se", the Se,1,I_1,133.88572692871094,-2.9294891357421875,134.7719528198242,-0.8862258911132699,0.4625218039500066,0.4460781216621399,1.5416028499603271,0.09599175304174423,0.12637704610824585,0.0,1.5416028499603271,0.0,14.0,1.3396377563476562,15.442087173461914,3.141592653589793,0.0,0.0
grounded_factual,0,1,1345, Se,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Se", the Se,5,I_5,131.6162109375,-0.5161285400390625,132.40683517456054,-0.7906242370605412,0.4625218039500066,0.4460781216621399,1.5416028499603271,0.09599175304174423,0.12637704610824585,0.0,1.5416028499603271,0.0,14.0,1.3396377563476562,15.442087173461914,3.141592653589793,0.0,0.0
grounded_factual,0,1,1345, Se,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Se", the Se,3,I_3,126.66835021972656,-2.7581634521484375,124.63085746765137,2.0374927520751953,1.3793935423838446,0.4460781216621399,1.5416028499603271,0.09599175304174423,0.12637704610824585,0.0,1.5416028499603271,0.0,14.0,1.3396377563476562,15.442087173461914,3.141592653589793,0.0,0.0
grounded_factual,0,1,1345, Se,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Se", the Se,4,I_4,121.97319793701172,-2.1453628540039062,121.85262184143066,0.12057609558105753,0.5167810469614824,0.4460781216621399,1.5416028499603271,0.09599175304174423,0.12637704610824585,0.0,1.5416028499603271,0.0,14.0,1.3396377563476562,15.442087173461914,3.141592653589793,0.0,0.0
grounded_factual,0,1,1345, Se,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Se", the Se,2,I_2,111.72003936767578,-2.7134246826171875,113.48051452636719,-1.7604751586914062,0.4625218039500066,0.4460781216621399,1.5416028499603271,0.09599175304174423,0.12637704610824585,0.0,1.5416028499603271,0.0,14.0,1.3396377563476562,15.442087173461914,3.141592653589793,0.0,0.0
